Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK03,OUT035,3888.06665520099
FDT45,OUT017,494.8317219572982
NCC54,OUT027,5166.284097650823
FDP08,OUT018,3458.76953874321
FDU44,OUT046,2674.8430255127064
DRG39,OUT035,763.353423389995
FDU32,OUT049,2088.798556739831
FDY27,OUT049,2896.942967247651
NCP54,OUT013,1534.0992574603847
NCZ41,OUT049,2070.8451832601277
DRL49,OUT013,1863.0160156213
FDI05,OUT018,1586.63748190978
FDY56,OUT045,3508.1361480200153
DRC13,OUT013,1675.600595808453
NCV29,OUT017,2487.835495109943
FDR24,OUT049,1556.479682784653
FDZ34,OUT018,3418.3927458051708
FDP37,OUT035,1684.4927298182697
FDX08,OUT027,4402.696036856587
FDS57,OUT045,2054.1909467795354
NCG18,OUT049,1775.9940530196754
FDK25,OUT018,2969.4417025497646
FDH53,OUT049,1511.1385027250508
DRI59,OUT018,4012.910786391752
FDA52,OUT046,2760.497029978835
FDT20,OUT010,-781.3656027400383
FDE36,OUT019,1605.9787927198522
FDI24,OUT017,2320.323925798617
FDB28,OUT018,3508.1750043717543
FDV11,OUT017,2402.984506670243
FDP01,OUT046,2519.9026480373527
FDD34,OUT027,4116.035711306447
FDJ50,OUT027,2398.772205986416
FDZ44,OUT013,1472.491791847206
DRO59,OUT035,1100.45119931401
DRB48,OUT045,699.5838084990323
FDR21,OUT018,3178.6593499377027
NCE42,OUT010,2356.6016382177304
FDO23,OUT046,1367.8992552449004
NCE30,OUT018,3686.048624289881
FDQ22,OUT035,511.5798487463003
FDY01,OUT045,1579.673436188918
FDS08,OUT017,2411.5807984195653
FDG28,OUT018,4381.886894418991
FDQ51,OUT018,1346.5314425663578
FDB05,OUT017,3478.2513436128024
FDO56,OUT049,2023.0129531817865
FDE02,OUT018,1888.7541636482001
FDN45,OUT017,2996.8881952220877
FDS09,OUT013,364.0059506969126
NCA54,OUT018,3320.319065383804
FDP09,OUT010,1953.640473055396
FDC53,OUT045,1573.4205631970572
NCM55,OUT017,2513.315866332974
FDL09,OUT018,3021.156007821219
FDA11,OUT019,467.85821516166516
FDA50,OUT045,1353.7991551815549
FDC23,OUT017,2495.900277495384
FDE22,OUT049,2656.9142752526805
FDD23,OUT046,3062.240493083424
NCA29,OUT049,2864.583024724263
FDK38,OUT046,2381.486363636431
DRC13,OUT046,2115.8849197572176
NCP43,OUT049,2955.3978582776845
FDX28,OUT049,1559.333890076989
FDF08,OUT049,1567.6994953286849
FDZ33,OUT046,2317.1166311933844
FDD10,OUT049,2981.909478239612
FDO58,OUT017,2197.4840538462067
FDI50,OUT017,3326.969843881738
FDO58,OUT045,2549.3494227232145
FDX08,OUT013,2472.3368489789414
NCK17,OUT010,-742.6597860871136
FDF39,OUT035,4079.096302217527
FDU45,OUT010,436.0838045103974
NCJ18,OUT018,2091.4862848501753
DRC27,OUT019,2840.3661933888584
DRC25,OUT035,1265.9832030411062
FDU59,OUT035,2307.983009628224
FDU28,OUT035,2862.370633679767
NCP30,OUT046,749.4950115890324
FDB39,OUT018,1364.21001881135
FDE41,OUT013,978.6791764625937
DRH11,OUT010,-566.0942113906385
FDA58,OUT045,3530.2584858541836
FDU50,OUT046,1900.662198890734
FDM34,OUT013,1586.2518568113187
FDM44,OUT027,3158.1883634216315
FDR39,OUT045,2748.1229368295344
FDM25,OUT045,2722.8072396801685
FDQ49,OUT049,2649.5227323056215
DRH25,OUT018,1399.9107416853085
FDM09,OUT027,4184.4738966284895
FDL44,OUT019,1626.3688248987214
NCR42,OUT018,1000.2169532778648
DRL59,OUT046,1005.2778132124527
FDX43,OUT013,2163.8318036036976
DRK47,OUT010,2120.1682308990826
FDU48,OUT018,2521.734530294465
FDY12,OUT045,621.0721367929509
NCN43,OUT018,2461.8689938484313
NCM55,OUT018,3306.109304011447
FDQ21,OUT027,3422.7975933780203
FDX13,OUT035,3803.944229166216
NCK30,OUT027,5448.23590651616
FDG20,OUT049,2786.027561613688
DRG27,OUT017,212.51174731806077
FDY14,OUT018,4563.056574636166
FDP59,OUT035,1526.901778923097
FDU60,OUT017,2306.171849168028
NCC18,OUT019,1250.704630030164
DRJ39,OUT017,3108.557690497352
FDS07,OUT049,1817.5852978953599
FDM08,OUT027,5046.51193162219
FDP51,OUT045,1815.0955078863417
FDU16,OUT035,1200.9254762272262
FDH12,OUT013,1198.363944167459
DRE48,OUT010,1785.754597678605
NCL42,OUT027,5345.331123752321
FDR21,OUT045,2683.423630752858
NCW29,OUT035,1962.8404354904415
FDO11,OUT013,3597.585548013249
NCM31,OUT049,2276.1956330929015
FDV35,OUT019,1159.8230565232943
FDF58,OUT017,687.319305063033
NCE43,OUT049,2666.404742385078
FDA02,OUT035,2220.1266574418955
DRL37,OUT010,-687.0029704026325
FDR24,OUT018,1932.5846479272186
FDW59,OUT049,1486.2825394535566
FDS22,OUT049,943.3423570568225
FDW24,OUT017,452.47945291190035
FDU24,OUT035,1253.2891869888085
FDA21,OUT027,4464.587824427972
FDH58,OUT027,3380.596094755641
FDW36,OUT018,2088.861315261762
FDI45,OUT027,4253.171683911483
FDU01,OUT018,3397.2424224379606
FDF35,OUT027,3043.031119386686
FDU43,OUT019,2718.722338337519
FDE24,OUT019,1099.1792933820448
FDK50,OUT049,2723.8369444965983
FDG31,OUT045,957.7941626308016
FDC60,OUT045,1295.4730183218112
FDL36,OUT013,959.1253287247487
FDP21,OUT013,2656.224433218224
FDW16,OUT045,1430.3608890015453
FDX02,OUT017,3136.4215716949943
FDQ58,OUT027,3998.97550792051
FDT51,OUT046,1945.9264693226692
FDD59,OUT049,1398.2791162013905
NCM42,OUT018,2214.8282248409887
FDA57,OUT018,1128.3355410425247
FDZ48,OUT035,1601.7177323405908
FDE46,OUT045,2386.837014328058
NCZ30,OUT019,941.1441054414195
FDB56,OUT017,2593.0201483444707
FDA25,OUT027,3182.351756348428
FDD20,OUT013,1521.9792194582192
FDL25,OUT013,949.4799361323035
NCO18,OUT049,2935.969123374097
FDJ45,OUT017,148.1631305609576
FDR12,OUT035,2630.016502021388
NCF19,OUT010,-634.5122466950793
FDK25,OUT046,2543.6548375390016
NCR17,OUT046,1908.07492201354
FDC52,OUT046,2591.2198421173593
NCA54,OUT017,2487.1347551269596
FDR45,OUT010,2388.1907571922125
NCM19,OUT049,1901.7232054356032
FDF39,OUT027,5747.523413797691
FDX23,OUT049,1687.6434614689397
FDD58,OUT027,3069.629644873035
FDX28,OUT013,1033.1714249921993
NCD31,OUT013,2186.9829588858206
FDU57,OUT018,2813.573795124127
FDI27,OUT046,867.5199293847513
NCM42,OUT046,1809.8658564541242
FDD32,OUT027,2870.2900037089116
FDI34,OUT013,3157.488938917621
NCM29,OUT049,2214.8934243818985
FDG46,OUT018,2328.6394752778183
DRC01,OUT010,-449.12912285367713
FDB15,OUT027,5473.374902430443
NCA17,OUT027,3871.3529050046823
FDF10,OUT046,2256.496327519289
FDR26,OUT027,4330.605988888758
FDI02,OUT049,1821.367145582677
NCM54,OUT010,566.648464678959
FDF14,OUT013,2001.079326783613
FDJ33,OUT010,418.9026357514365
FDM20,OUT035,3737.243345993856
FDC03,OUT027,4596.617219489743
NCX05,OUT046,1810.860296855822
NCM41,OUT027,2981.2981279985156
NCU29,OUT010,963.9305419497869
FDQ59,OUT017,995.4696012666163
FDH46,OUT010,260.3244119977114
FDH09,OUT013,382.7592468417506
NCD06,OUT045,576.7671552984714
FDC15,OUT035,2072.015197205678
DRD37,OUT027,2342.431336585611
FDT28,OUT027,3835.6326912630416
FDR28,OUT027,4180.852671546905
FDT38,OUT017,978.1107707134329
FDV34,OUT027,2831.0290613380325
FDY52,OUT035,836.8221647817318
FDB34,OUT013,982.8916793540434
DRL23,OUT018,2227.986877854985
DRB24,OUT046,2591.3296539530206
FDJ50,OUT046,987.144544046901
FDQ49,OUT035,2364.0837838619354
FDP20,OUT035,1832.1268600247063
FDV19,OUT027,4094.068493709368
NCR54,OUT045,2922.121866701748
FDO09,OUT010,2480.095478977469
FDS57,OUT018,2611.5638406575254
FDN10,OUT049,1979.4234701883602
FDV23,OUT049,1994.615160343311
FDY28,OUT049,3346.819005091003
DRG51,OUT013,2242.1967613867405
FDD45,OUT019,230.49694807822652
NCL18,OUT027,4311.563151151831
NCM29,OUT013,1683.583663810948
FDF17,OUT027,4605.1462613277
FDE22,OUT017,2204.682039083415
FDQ22,OUT017,271.6419705607814
FDS01,OUT013,2460.7628240093904
FDW35,OUT027,2263.2138406506842
FDJ33,OUT046,2014.0706948981092
NCF54,OUT035,2554.0419262108176
FDE09,OUT013,1369.1692246705038
NCE06,OUT045,2380.4983263479544
DRH49,OUT049,1482.7431009792335
FDY43,OUT045,2513.847566926032
NCT05,OUT017,3661.0343398698164
FDZ34,OUT045,2893.6099736586125
FDL38,OUT017,1133.9064894338762
FDZ31,OUT017,2548.665694941098
FDR14,OUT035,530.3577851344144
NCN54,OUT049,1407.510728310288
NCC42,OUT027,3707.9583392972922
FDK08,OUT017,1234.105171737836
FDP59,OUT013,1287.3748659874968
FDV22,OUT035,2460.1339621557186
FDD33,OUT035,3428.490569130389
DRE60,OUT027,4911.275940003636
FDK52,OUT046,3571.9216785368376
FDA02,OUT017,2022.2251538692467
FDM56,OUT049,1807.1423088223978
FDE57,OUT035,2118.0764020891147
FDM32,OUT045,1385.85545482426
NCQ30,OUT027,3454.762675434177
FDQ27,OUT027,3190.444721956452
FDT60,OUT027,3431.553916775461
FDU43,OUT049,3921.1325800895324
NCO55,OUT035,1462.8919223878333
FDG02,OUT045,2998.251876243053
FDJ28,OUT013,2624.7707191402346
FDP40,OUT045,1779.7562445685166
FDJ38,OUT045,2993.6332387325397
NCC54,OUT017,3314.195309181788
NCZ41,OUT046,2006.4448890933322
FDK38,OUT019,1344.2811405028865
FDU52,OUT013,1995.896164324868
FDC40,OUT046,1306.738638106885
NCR30,OUT017,757.1744072822621
NCN18,OUT017,1243.2863602977077
FDB50,OUT035,918.9738491648918
FDG04,OUT013,2612.784553583812
FDR26,OUT035,2659.007188382687
NCT17,OUT018,3422.293772231041
FDX35,OUT027,5066.287540725658
FDS12,OUT046,1850.153272744867
NCZ29,OUT027,3443.4661401577355
FDB38,OUT010,1227.6384367150968
FDP12,OUT013,246.0835954909469
FDP22,OUT046,860.6703916233048
FDS26,OUT018,4470.926009343828
FDR52,OUT046,3089.160752084477
DRJ13,OUT046,2619.660341042221
FDU48,OUT027,3560.556479405958
FDE29,OUT035,661.6738831183588
NCT29,OUT049,2001.4779861154616
DRK37,OUT018,3474.4013305374788
FDK55,OUT046,1500.9140579496393
FDR07,OUT046,1535.1595654248536
FDO21,OUT027,5162.2301533273185
FDK46,OUT049,4200.697687437381
FDB12,OUT045,1532.4629752139294
FDT31,OUT027,4545.3195439671
FDJ33,OUT045,1873.6040653372252
FDC26,OUT027,3103.3034338634147
NCQ02,OUT045,2950.124118150718
FDP08,OUT010,1461.8330612026248
FDB11,OUT027,5032.764332497951
FDV55,OUT013,1868.0054427717291
FDW20,OUT049,2080.369456693452
NCJ18,OUT019,488.656052963423
FDC41,OUT018,1534.2475993444987
FDE14,OUT027,3201.4163660904564
FDG35,OUT013,2465.747653918497
FDF45,OUT035,903.9847468754801
FDS19,OUT027,2769.264839244876
FDS58,OUT019,1620.103866009175
FDA26,OUT017,3095.9995831202345
FDM32,OUT049,1562.5697412821792
FDL45,OUT046,2085.145475992386
FDZ55,OUT049,2678.96159861624
FDY37,OUT049,2442.499948185988
FDO46,OUT046,3188.4356935560086
FDQ60,OUT046,1903.7498544185196
FDA19,OUT018,2504.1126072225516
FDL15,OUT046,2500.1729910520958
FDM10,OUT018,3749.2617084971403
NCL05,OUT017,305.83111315310225
DRK49,OUT010,-670.5001296583879
NCE18,OUT027,5490.266976242827
FDG40,OUT049,696.9423098503507
DRI59,OUT045,3466.1983667191394
FDK28,OUT035,3853.737749539899
NCD06,OUT019,-458.1437896448865
FDO11,OUT019,3009.1369108835447
FDK27,OUT046,2031.9469746014634
FDT43,OUT027,2371.6417997410194
FDD38,OUT018,2204.255830556379
FDA16,OUT049,3599.29606294867
FDL14,OUT027,4019.448246586028
NCM17,OUT049,777.451672773167
FDD20,OUT045,1935.6824829097495
FDA40,OUT045,1351.5791930598243
FDL43,OUT045,1207.6098085234298
FDV15,OUT045,1373.52892947806
FDE52,OUT046,1581.2346215692137
NCL17,OUT010,768.8549920064142
NCJ31,OUT045,3417.3717559491893
FDR60,OUT045,1023.5491075083896
NCA18,OUT035,1668.590930166214
FDS21,OUT027,2626.9810630204597
FDW09,OUT035,1206.8420641618231
FDL26,OUT035,2260.8241145763573
FDS47,OUT018,1721.8128063261793
FDC39,OUT046,3108.5685737945582
FDT51,OUT035,1746.7470830828274
FDK40,OUT035,4040.5407509349975
NCG19,OUT045,3426.0446196251783
FDZ07,OUT046,1031.3556292768994
FDF08,OUT027,2944.6597356229454
FDO04,OUT013,505.02160136433145
FDK41,OUT018,1635.8354486626322
FDP15,OUT049,4057.6066077802566
NCD43,OUT018,2167.9597026850715
NCP18,OUT013,1949.5235991639806
FDZ51,OUT046,1572.314829599191
DRH13,OUT035,1666.2463924406375
FDF38,OUT045,675.5915089245773
NCI43,OUT045,749.1907176304776
FDM38,OUT027,2356.7934291183815
FDS03,OUT013,559.2122228068097
DRJ47,OUT017,2367.079665947772
FDT50,OUT010,-13.972729155734896
FDV02,OUT046,2758.9165128006957
NCG18,OUT017,1306.6861893966689
FDW52,OUT046,2734.4735100548482
FDS40,OUT035,515.5807130096746
FDN31,OUT017,2584.684617911642
FDA37,OUT045,1915.9845287581002
FDA15,OUT046,4050.3867757649828
FDL39,OUT046,2942.0486686463414
FDJ53,OUT045,1813.9946888574086
FDX22,OUT013,2988.7139329752085
NCZ42,OUT045,3731.371302325048
FDD56,OUT027,4232.865610986477
FDD40,OUT017,2780.8132836697873
FDS50,OUT013,3025.53518805308
NCN14,OUT013,2430.688952612483
FDT15,OUT013,2524.430118920169
NCS18,OUT027,3221.1190789690513
NCO26,OUT010,287.17123520011273
FDF58,OUT018,1515.7533977057792
NCB19,OUT013,866.6809150467525
FDH26,OUT017,1927.2987897396652
DRB24,OUT027,4007.6900132262112
FDA49,OUT018,1796.508549195888
FDB32,OUT045,1486.2938378853337
FDI36,OUT017,2740.1407142429102
NCA17,OUT010,918.1789136852531
FDH22,OUT013,1394.9244592404998
NCM26,OUT018,2826.685930175053
FDT15,OUT027,4456.140307709393
FDB16,OUT018,1850.5209000141194
NCP54,OUT027,3473.6056367052447
FDJ36,OUT013,1103.9733317907508
FDO28,OUT045,1778.6542660076202
FDU09,OUT013,473.92770672355005
FDF29,OUT017,1766.7471548232397
FDY08,OUT013,1622.652874533906
DRJ59,OUT018,1156.1256072298129
FDT23,OUT027,2779.3583459922734
FDU15,OUT018,1170.2004237461852
FDT47,OUT013,1215.1125960878749
FDI53,OUT019,1623.0073678804765
FDR59,OUT018,4595.626551338355
FDD53,OUT035,527.9921211773717
FDY51,OUT017,3017.5685106575934
FDT04,OUT049,626.5683777902796
FDU51,OUT049,2861.2506100731375
FDG14,OUT035,2305.8996076011945
NCU06,OUT045,3490.075701743794
DRG25,OUT046,3087.740516897475
DRH49,OUT035,1273.5448020260587
FDN15,OUT035,2113.0365952387665
FDL43,OUT018,1715.4521342720586
NCT18,OUT049,2955.1243730907513
NCB31,OUT013,3531.004541801724
FDK57,OUT035,1689.332243254658
FDY04,OUT019,1608.8929908641207
NCP54,OUT046,2003.960419806927
FDF41,OUT013,3256.9892913582885
FDM01,OUT045,1574.4007410787954
FDW03,OUT045,1681.8930352422622
FDF28,OUT045,1939.6117114407584
FDY37,OUT017,1959.1526723134393
FDQ03,OUT017,3347.4785130069617
FDP51,OUT027,3392.1902089242
FDJ40,OUT017,1434.3856729962722
FDC32,OUT049,1504.2792813316769
DRI49,OUT027,2597.519848178625
NCW54,OUT017,418.82204848021956
FDF09,OUT017,314.5497417878337
FDP45,OUT018,4475.032968537811
DRJ23,OUT018,3449.1571786324125
FDS59,OUT017,1446.9937357824097
FDY08,OUT046,2089.1902114556838
FDX16,OUT049,2412.7697451110453
FDY16,OUT018,3332.129744828187
FDK32,OUT035,2291.6593382088427
FDQ22,OUT013,251.78137592388543
NCC31,OUT018,2959.902288284129
FDG58,OUT049,2524.4459761396306
DRF48,OUT013,2585.4471339431416
DRH36,OUT049,1353.2466795728046
NCR30,OUT035,1011.5721159628874
FDB03,OUT019,2472.244457327883
FDZ28,OUT027,3550.448007528687
FDR35,OUT017,2797.16189975836
DRD15,OUT027,5183.14478170781
FDJ33,OUT019,858.1360649212511
FDA56,OUT010,596.1909440047896
FDP56,OUT046,850.3949898209726
NCT30,OUT046,778.9731297384949
FDK15,OUT017,1124.4983563876203
FDH44,OUT018,2792.962903111398
FDV01,OUT013,1996.1671124586987
DRG03,OUT017,2041.4830608708935
FDG50,OUT027,2996.088042329918
FDR16,OUT010,1826.5756109730642
FDZ60,OUT046,1641.2520682903428
DRG03,OUT045,2370.1459704328777
FDS56,OUT018,4672.794867484352
FDU33,OUT045,555.9224025191636
DRD27,OUT035,1516.0039837199388
FDW22,OUT046,3594.011712752335
DRA24,OUT045,2602.395122075815
FDF38,OUT049,847.640163876149
FDX48,OUT013,2080.079821658705
FDS58,OUT018,3097.9023427597517
FDC32,OUT046,1447.763605525733
NCQ29,OUT045,3915.8144670371144
DRK39,OUT018,1833.5000059766562
NCS38,OUT017,1346.25203451868
DRO47,OUT013,1272.208844239432
DRG27,OUT027,2130.3092791146405
FDC57,OUT027,4561.590042700716
FDS55,OUT046,2324.8700097593087
NCJ06,OUT018,2363.8740613472964
FDO01,OUT019,1160.8465222976824
NCM55,OUT045,2801.531414784955
FDC52,OUT049,2646.440834514647
FDQ15,OUT045,1062.1785203493191
NCT30,OUT027,2208.485537912276
NCR42,OUT027,2049.3807618190826
FDD28,OUT035,762.0225837603289
FDQ34,OUT049,1563.7409472985555
FDZ12,OUT027,3659.6787615681883
DRE13,OUT019,445.65955443583925
NCN07,OUT019,1106.147590854871
FDM28,OUT035,2711.069757195983
FDI10,OUT017,2325.878605016127
FDQ25,OUT013,2352.8376503774257
FDA38,OUT010,2434.862908927844
DRI13,OUT049,3607.1355389391333
FDY20,OUT027,2935.31045727024
NCZ53,OUT035,2841.814968197121
NCM31,OUT013,1776.3054678911917
DRB01,OUT017,2576.369418668689
DRF37,OUT046,4147.377984529412
NCF42,OUT049,2669.993135149057
FDF16,OUT018,2737.686150832352
FDB41,OUT013,311.1967532886906
FDR34,OUT013,3257.193982652389
FDR15,OUT018,2994.90500870213
NCV42,OUT019,784.2000166568514
FDW51,OUT035,3165.0061599393944
FDU36,OUT017,1176.496118594042
FDX60,OUT049,1346.9059384859165
FDY03,OUT035,1651.7265601892977
FDW55,OUT045,3923.178561447036
FDT01,OUT010,1548.1030036350921
FDG58,OUT013,1998.1133324366015
FDK21,OUT017,3612.9449802493987
NCS41,OUT019,1812.3649037281307
FDS10,OUT045,2806.502987593374
NCT53,OUT046,2658.753739440344
FDJ28,OUT018,3505.8912343575207
FDX44,OUT045,1331.7858164340214
FDT20,OUT018,1099.235840575544
FDO44,OUT017,1293.803194668334
NCX17,OUT049,3667.272393378729
FDY01,OUT017,1296.987776083929
FDJ12,OUT027,4871.312606502848
DRK35,OUT018,1055.8224818207163
FDD47,OUT019,1371.5559510283601
NCM53,OUT035,1525.0148854500403
FDO45,OUT013,1039.4860759700573
NCM42,OUT010,356.71261007539397
FDE04,OUT046,2912.5069788768583
NCI30,OUT027,5366.011314334135
FDZ19,OUT013,2245.122392738463
FDW57,OUT013,2300.7730095948623
FDA25,OUT013,1217.921399784997
FDT22,OUT046,899.5210869690857
FDP51,OUT013,1442.1738690827474
FDD48,OUT027,3379.6466629178162
FDY39,OUT035,2797.7683101293587
FDO48,OUT010,2174.2520868209663
FDD23,OUT027,4480.7735099687125
DRN35,OUT027,2111.2717489019674
FDT01,OUT035,3026.7016387788894
FDC20,OUT010,-473.3466254419733
DRJ35,OUT035,903.4208538360608
FDB32,OUT046,1598.4920622952645
FDL24,OUT046,2893.527454903616
NCV42,OUT035,1667.638398260748
FDZ46,OUT046,1762.367278122189
FDC15,OUT013,1787.4833908203168
FDD08,OUT019,-368.9201697581344
FDY50,OUT049,1500.4340466745207
FDD36,OUT013,1510.5562274323133
FDG57,OUT027,2253.767289171549
FDL21,OUT018,1251.9824377099085
FDN16,OUT027,3153.454753348709
FDJ09,OUT027,2229.186620274772
FDS01,OUT010,1487.616343292541
FDV33,OUT017,3801.4555756739605
DRE12,OUT017,1433.5872461628105
FDR07,OUT013,1060.6935326731614
FDP48,OUT010,1532.2393006615025
NCB55,OUT035,571.8100322730656
FDQ08,OUT013,641.7250767247153
FDR34,OUT035,3597.9674893761644
FDO33,OUT046,1768.331433772691
FDP13,OUT045,450.65487240193784
FDX12,OUT049,3948.6608433706047
NCT06,OUT049,2741.422135433352
FDR16,OUT019,2415.4393498738277
FDE36,OUT046,2737.7797449648283
FDZ36,OUT049,3050.4730967766186
FDV13,OUT045,1415.7566938972104
NCZ17,OUT035,388.0401984277846
FDU56,OUT045,2818.468824848157
FDM09,OUT035,2536.034171309545
FDV02,OUT017,2307.027134981674
FDS34,OUT018,2241.44409283327
FDA11,OUT049,1643.1044229263366
FDP09,OUT017,2976.1630836483787
FDB29,OUT027,3365.8111349352753
FDT19,OUT017,2369.9967990135433
DRH15,OUT017,269.4495111599954
FDY38,OUT046,3661.636060401764
FDF14,OUT027,3941.2367833694266
FDN48,OUT010,-0.2891144815755524
FDQ12,OUT013,3221.976033948527
NCJ43,OUT045,2679.7635876436407
FDE17,OUT019,1405.1601414316815
FDB05,OUT035,3706.314299735542
FDH10,OUT045,2952.383086992701
NCR06,OUT017,357.1955030965796
FDU32,OUT018,2421.4829460083292
FDD56,OUT049,2798.942006385138
FDO36,OUT018,3253.613452575162
FDH16,OUT010,13.255426802783404
FDX10,OUT018,957.5642943418698
FDZ37,OUT017,1135.222662886235
FDU31,OUT010,2118.533855461526
DRC49,OUT049,2363.0430448322604
FDL15,OUT045,2331.8392176539687
FDN32,OUT019,1930.502262357727
DRH59,OUT027,2712.0310079809365
NCU29,OUT049,2476.481362040656
FDR37,OUT019,1948.4857942837716
FDS14,OUT018,2930.0078735380625
FDU02,OUT027,4975.935591311061
FDJ08,OUT035,2778.9818123467444
NCZ06,OUT045,3808.348319144889
FDO31,OUT049,1506.7215159422299
FDH31,OUT018,2168.8896163485942
FDS58,OUT017,2249.195024652226
NCA53,OUT027,2359.3317539930226
FDF50,OUT046,3148.2586711282916
NCW42,OUT049,3580.100168050532
NCQ17,OUT045,2249.509467384487
FDK51,OUT018,4675.383883906254
NCW41,OUT010,1134.4055823284457
NCR29,OUT017,491.09694308341614
FDB08,OUT019,1528.8562726471391
FDA40,OUT027,2835.0086883262206
FDL14,OUT018,3028.4969076789544
FDB47,OUT046,3286.8880002855035
FDO03,OUT035,3523.5653154514234
DRK13,OUT019,1898.6310254116647
FDX13,OUT010,2469.5604658033435
FDF52,OUT046,2914.8803589763024
FDT11,OUT013,2632.6205005405186
FDB08,OUT013,2070.2741167163917
FDQ28,OUT018,2931.372740126447
FDD29,OUT045,3945.724847526723
NCQ29,OUT027,5498.439297015711
NCO02,OUT013,564.5241468999689
FDR56,OUT010,1538.3783205098093
NCM54,OUT049,2078.286597258486
FDP51,OUT035,1695.6784434754395
FDT38,OUT013,905.6506308058235
FDZ20,OUT018,4455.676549584066
FDJ53,OUT013,1442.555503703506
FDX13,OUT049,4030.19349684918
FDP58,OUT035,3164.246787130593
NCK31,OUT019,-133.4778400413628
FDA35,OUT018,2447.6863851194876
FDV37,OUT018,3569.3048069612883
NCO07,OUT027,4924.5470382901
FDA20,OUT045,2841.384755508295
FDZ59,OUT035,2468.4851400339912
NCY17,OUT017,126.17150152296017
FDQ28,OUT035,2307.7134527127037
FDV35,OUT017,1910.267203354399
FDQ36,OUT013,1.7157207434538577
FDD34,OUT018,3089.6316499057352
FDK51,OUT045,4046.9514510178083
FDV31,OUT035,2520.013540051363
FDR04,OUT035,1436.304342822984
FDR14,OUT049,777.994746897652
DRC36,OUT010,1416.9352636241192
FDE39,OUT019,918.0830271890018
FDP57,OUT049,1762.0180801942606
FDE57,OUT046,2320.360672880232
NCN18,OUT046,1681.8376418870007
NCQ05,OUT018,2862.6849764129365
FDW47,OUT035,1762.2748332208794
FDV46,OUT035,2101.658620007662
NCP29,OUT045,805.8340850838811
FDE09,OUT018,2259.6334603838422
NCU06,OUT027,5056.48052446568
FDT19,OUT010,1059.6444290852633
DRF15,OUT017,2089.1181666200764
DRI51,OUT013,2304.429424936979
NCX54,OUT013,1220.407560906107
DRE01,OUT013,3185.9835808759276
NCB07,OUT045,2930.9522455241563
FDU50,OUT035,1676.595038974544
FDG40,OUT035,439.5293553324159
FDW10,OUT018,3175.594091997112
FDX51,OUT013,2732.9630813934214
NCP17,OUT045,962.2812886686638
FDP21,OUT035,2914.470784068456
FDL04,OUT045,1473.2742642365952
FDV23,OUT013,1416.9894066655665
FDF24,OUT046,1456.9034354876408
FDH56,OUT027,3335.8861464617935
FDB51,OUT049,1126.8409673210645
FDI58,OUT027,3031.440880630323
FDR20,OUT013,425.08356187081586
FDC51,OUT018,2528.4837065692636
FDB16,OUT027,2886.881819539651
FDE40,OUT049,1046.7265229100044
NCM17,OUT035,521.6969990049597
FDU56,OUT035,2742.946544699796
FDS32,OUT019,1309.0406049606795
FDX02,OUT049,3621.557968100748
FDT39,OUT027,4041.0121259323137
FDE35,OUT017,607.5929125395787
NCI42,OUT019,2384.2149727001774
DRL23,OUT046,1841.6087997499103
FDA10,OUT046,1823.0117475916527
FDA11,OUT013,1107.237419681362
NCM06,OUT046,2447.829079499675
NCT05,OUT035,3942.913023401405
NCQ02,OUT010,1614.973945620924
NCY06,OUT049,2129.431222334435
FDY56,OUT035,3416.6490849104553
FDL02,OUT035,1466.915722832437
NCI06,OUT035,2659.9369110092266
FDQ14,OUT045,2269.6532058108487
FDQ12,OUT017,3233.983823320768
FDP36,OUT046,829.8793653669184
FDK21,OUT027,5514.373885999645
FDO40,OUT045,2284.655132451741
NCK54,OUT019,852.513569540431
FDY09,OUT018,3281.413573467687
NCW30,OUT049,4267.364168314316
NCC55,OUT027,2058.663891828545
FDE58,OUT018,2303.6034781662056
FDR39,OUT013,2407.888275808486
FDU28,OUT049,3024.120969336244
FDH08,OUT017,3265.5005879817986
FDG35,OUT045,2814.1744506127925
FDG22,OUT049,759.2323876271621
FDC34,OUT035,2154.696024434674
FDP15,OUT018,4388.4629480405765
FDK34,OUT010,2357.6437748516564
FDU45,OUT035,1770.6723962921637
FDQ04,OUT027,2090.260818340352
FDX22,OUT018,3857.369133517392
FDB45,OUT017,1315.126073342135
NCH43,OUT027,4866.130381752326
DRE60,OUT046,3424.8547789971967
FDD17,OUT027,5244.49730451687
NCM54,OUT017,1618.1071526480246
NCH55,OUT013,1601.8751946656125
NCT06,OUT017,2231.514951313988
FDA48,OUT027,4863.977960733015
FDY58,OUT027,5107.698704987313
FDO25,OUT045,3102.1538646746426
FDN50,OUT045,1525.8773773685934
FDH35,OUT035,2435.646567549576
FDK09,OUT045,3414.8198626418994
FDO16,OUT013,953.2235716339706
FDW11,OUT045,947.2261128359155
FDU47,OUT027,3744.4630092993634
NCQ42,OUT010,615.5875774716317
FDK55,OUT027,2967.4034823127226
FDN08,OUT049,1938.3879012311259
FDT57,OUT045,3710.336710960681
FDJ12,OUT018,3791.1082425193977
DRL59,OUT017,555.3583259124525
NCN53,OUT046,669.9808249200271
FDO51,OUT010,-640.4470546890027
FDK56,OUT017,2437.4822200843555
FDY12,OUT035,590.6259470016403
FDU15,OUT035,552.0391063999855
FDQ19,OUT046,3998.320025615643
