Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCP54,OUT013,1857.3664076190466
NCZ41,OUT049,2047.6653193798459
DRL49,OUT013,2227.634958415842
FDI05,OUT018,1412.156205042017
FDY56,OUT045,3855.1205479768796
DRC13,OUT013,2140.5192583333323
NCV29,OUT017,2888.491010112361
FDR24,OUT049,1353.0650169014084
FDZ34,OUT018,3216.7914510638307
FDP37,OUT035,2047.6653193798459
FDX08,OUT027,5329.314724444444
FDS57,OUT045,2227.634958415842
NCG18,OUT049,1661.6931960784314
FDK25,OUT018,2232.847021848739
FDH53,OUT049,1240.3673076086955
DRI59,OUT018,3327.9525829268287
FDA52,OUT046,2551.843596747968
FDT20,OUT010,92.67548155339804
FDE36,OUT019,425.93559145299156
FDI24,OUT017,2888.491010112361
FDB28,OUT018,3216.7914510638307
FDV11,OUT017,2888.491010112361
FDP01,OUT046,2453.7477006993013
FDD34,OUT027,4117.31771263158
FDJ50,OUT027,1378.263185276074
FDZ44,OUT013,1800.19222295082
DRO59,OUT035,1103.1862133333334
DRB48,OUT045,677.1027476190472
FDR21,OUT018,2888.491010112361
NCE42,OUT010,584.7577647727275
FDO23,OUT046,1460.740766972477
NCE30,OUT018,3327.9525829268287
FDQ22,OUT035,583.8145788617884
FDY01,OUT045,1800.19222295082
FDS08,OUT017,2888.491010112361
FDG28,OUT018,3327.9525829268287
FDQ51,OUT018,711.0628208695654
FDB05,OUT017,4433.304032653061
FDO56,OUT049,1800.19222295082
FDE02,OUT018,1460.740766972477
FDN45,OUT017,3380.874504347825
FDS09,OUT013,711.0628208695654
NCA54,OUT018,3387.204723170732
FDP09,OUT010,584.7577647727275
FDC53,OUT045,1559.3429752688176
NCM55,OUT017,2797.8044474576263
FDL09,OUT018,2232.847021848739
FDA11,OUT019,219.2185209302325
FDA50,OUT045,1559.3429752688176
FDC23,OUT017,2888.491010112361
FDE22,OUT049,2222.671282258065
FDD23,OUT046,3100.732013245032
NCA29,OUT049,3104.1898299065424
FDK38,OUT046,2490.526886705203
DRC13,OUT046,2140.5192583333323
NCP43,OUT049,2551.843596747968
FDX28,OUT049,1559.3429752688176
FDF08,OUT049,1353.0650169014084
FDZ33,OUT046,2490.526886705203
FDD10,OUT049,2551.843596747968
FDO58,OUT017,2453.7477006993013
FDI50,OUT017,4332.779102857145
FDO58,OUT045,2453.7477006993013
FDX08,OUT013,3387.204723170732
NCK17,OUT010,92.67548155339804
FDF39,OUT035,4034.300306896553
FDU45,OUT010,281.4820818181818
NCJ18,OUT018,1752.2524399999995
DRC27,OUT019,584.7577647727275
DRC25,OUT035,1412.156205042017
FDU59,OUT035,2222.671282258065
FDU28,OUT035,3100.732013245032
NCP30,OUT046,677.1027476190472
FDB39,OUT018,795.2466764227643
FDE41,OUT013,1353.0650169014084
DRH11,OUT010,165.91858165137603
FDA58,OUT045,3735.2457029411753
FDU50,OUT046,1800.19222295082
FDM34,OUT013,2047.6653193798459
FDM44,OUT027,2517.882088484849
FDR39,OUT045,3387.204723170732
FDM25,OUT045,2551.843596747968
FDQ49,OUT049,2453.7477006993013
DRH25,OUT018,795.2466764227643
FDM09,OUT027,4117.31771263158
FDL44,OUT019,346.89728372093026
NCR42,OUT018,507.04640366972484
DRL59,OUT046,933.6314425287358
FDX43,OUT013,2611.4595423423407
DRK47,OUT010,584.7577647727275
FDU48,OUT018,1752.2524399999995
FDY12,OUT045,796.6660672268904
NCN43,OUT018,1752.2524399999995
NCM55,OUT018,3387.204723170732
FDQ21,OUT027,3242.0620715328487
FDX13,OUT035,4433.304032653061
NCK30,OUT027,6280.89088
FDG20,OUT049,2551.843596747968
DRG27,OUT017,677.1027476190472
FDY14,OUT018,3327.9525829268287
FDP59,OUT035,1784.4287381818176
FDU60,OUT017,2453.7477006993013
NCC18,OUT019,425.93559145299156
DRJ39,OUT017,4332.779102857145
FDS07,OUT049,2017.441190825688
FDM08,OUT027,5329.314724444444
FDP51,OUT045,2140.5192583333323
FDU16,OUT035,1240.3673076086955
FDH12,OUT013,1548.6861522123895
DRE48,OUT010,482.69954262295073
NCL42,OUT027,6280.89088
FDR21,OUT045,2551.843596747968
NCW29,OUT035,1857.3664076190466
FDO11,OUT013,4034.300306896553
NCM31,OUT049,2227.634958415842
FDV35,OUT019,346.89728372093026
FDF58,OUT017,795.2466764227643
NCE43,OUT049,2894.220710714286
FDA02,OUT035,2660.9504030303024
DRL37,OUT010,92.67548155339804
FDR24,OUT018,1460.740766972477
FDW59,OUT049,1240.3673076086955
FDS22,OUT049,677.1027476190472
FDW24,OUT017,711.0628208695654
FDU24,OUT035,1559.3429752688176
FDA21,OUT027,5329.314724444444
FDH58,OUT027,3242.0620715328487
FDW36,OUT018,1372.6884907407407
FDI45,OUT027,4117.31771263158
FDU01,OUT018,2797.8044474576263
FDF35,OUT027,2517.882088484849
FDU43,OUT019,584.7577647727275
FDE24,OUT019,346.89728372093026
FDK50,OUT049,2611.4595423423407
FDG31,OUT045,1103.1862133333334
FDC60,OUT045,1412.156205042017
FDL36,OUT013,1353.0650169014084
FDP21,OUT013,2797.8044474576263
FDW16,OUT045,1353.0650169014084
FDX02,OUT017,3855.1205479768796
FDQ58,OUT027,4117.31771263158
FDT51,OUT046,1784.4287381818176
FDD59,OUT049,1240.3673076086955
NCM42,OUT018,1372.6884907407407
FDA57,OUT018,507.04640366972484
FDZ48,OUT035,1548.6861522123895
FDE46,OUT045,2453.7477006993013
NCZ30,OUT019,281.4820818181818
FDB56,OUT017,3216.7914510638307
FDA25,OUT027,2517.882088484849
FDD20,OUT013,2047.6653193798459
FDL25,OUT013,1460.740766972477
NCO18,OUT049,2551.843596747968
FDJ45,OUT017,583.8145788617884
FDR12,OUT035,2894.220710714286
NCF19,OUT010,92.67548155339804
FDK25,OUT046,2611.4595423423407
NCR17,OUT046,2017.441190825688
FDC52,OUT046,2490.526886705203
NCA54,OUT017,3387.204723170732
FDR45,OUT010,584.7577647727275
NCM19,OUT049,2017.441190825688
FDF39,OUT027,6280.89088
FDX23,OUT049,1559.3429752688176
FDD58,OUT027,2517.882088484849
FDX28,OUT013,1879.0540499999993
NCD31,OUT013,2894.220710714286
FDU57,OUT018,2232.847021848739
FDI27,OUT046,796.6660672268904
NCM42,OUT046,1879.0540499999993
FDD32,OUT027,2517.882088484849
FDI34,OUT013,3735.2457029411753
NCM29,OUT049,2282.978881481482
FDG46,OUT018,1752.2524399999995
DRC01,OUT010,92.67548155339804
FDB15,OUT027,6280.89088
NCA17,OUT027,4117.31771263158
FDF10,OUT046,2660.9504030303024
FDR26,OUT027,5329.314724444444
FDI02,OUT049,1784.4287381818176
NCM54,OUT010,281.4820818181818
FDF14,OUT013,2490.526886705203
FDJ33,OUT010,281.4820818181818
FDM20,OUT035,4332.779102857145
FDC03,OUT027,5329.314724444444
NCX05,OUT046,1800.19222295082
NCM41,OUT027,2517.882088484849
NCU29,OUT010,346.89728372093026
FDQ59,OUT017,1240.3673076086955
FDH46,OUT010,219.2185209302325
FDH09,OUT013,711.0628208695654
NCD06,OUT045,796.6660672268904
FDC15,OUT035,2894.220710714286
DRD37,OUT027,1378.263185276074
FDT28,OUT027,4117.31771263158
FDR28,OUT027,4117.31771263158
FDT38,OUT017,1353.0650169014084
FDV34,OUT027,1378.263185276074
FDY52,OUT035,933.6314425287358
FDB34,OUT013,1353.0650169014084
DRL23,OUT018,1372.6884907407407
DRB24,OUT046,2222.671282258065
FDJ50,OUT046,933.6314425287358
FDQ49,OUT035,2453.7477006993013
FDP20,OUT035,1857.3664076190466
FDV19,OUT027,4117.31771263158
NCR54,OUT045,3216.7914510638307
FDO09,OUT010,584.7577647727275
FDS57,OUT018,1752.2524399999995
FDN10,OUT049,1800.19222295082
FDV23,OUT049,2047.6653193798459
FDY28,OUT049,3380.874504347825
DRG51,OUT013,2894.220710714286
FDD45,OUT019,219.2185209302325
NCL18,OUT027,5329.314724444444
NCM29,OUT013,2282.978881481482
FDF17,OUT027,5329.314724444444
FDE22,OUT017,2222.671282258065
FDQ22,OUT017,583.8145788617884
FDS01,OUT013,2888.491010112361
FDW35,OUT027,1378.263185276074
FDJ33,OUT046,2140.5192583333323
NCF54,OUT035,3104.1898299065424
FDE09,OUT013,1661.6931960784314
NCE06,OUT045,2222.671282258065
DRH49,OUT049,1240.3673076086955
FDY43,OUT045,2894.220710714286
NCT05,OUT017,4034.300306896553
FDZ34,OUT045,3216.7914510638307
FDL38,OUT017,1353.0650169014084
FDZ31,OUT017,3216.7914510638307
FDR14,OUT035,933.6314425287358
NCN54,OUT049,1240.3673076086955
NCC42,OUT027,3242.0620715328487
FDK08,OUT017,1559.3429752688176
FDP59,OUT013,1784.4287381818176
FDV22,OUT035,2894.220710714286
FDD33,OUT035,3735.2457029411753
DRE60,OUT027,6280.89088
FDK52,OUT046,3735.2457029411753
FDA02,OUT017,2660.9504030303024
FDM56,OUT049,1548.6861522123895
FDE57,OUT035,2227.634958415842
FDM32,OUT045,1353.0650169014084
NCQ30,OUT027,3242.0620715328487
FDQ27,OUT027,2517.882088484849
FDT60,OUT027,3242.0620715328487
FDU43,OUT049,3855.1205479768796
NCO55,OUT035,1548.6861522123895
FDG02,OUT045,2778.989277999999
FDJ28,OUT013,2797.8044474576263
FDP40,OUT045,1879.0540499999993
FDJ38,OUT045,3100.732013245032
NCC54,OUT017,3735.2457029411753
NCZ41,OUT046,1857.3664076190466
FDK38,OUT019,346.89728372093026
FDU52,OUT013,2222.671282258065
FDC40,OUT046,1103.1862133333334
NCR30,OUT017,1103.1862133333334
NCN18,OUT017,1548.6861522123895
FDB50,OUT035,1240.3673076086955
FDG04,OUT013,2778.989277999999
FDR26,OUT035,2888.491010112361
NCT17,OUT018,2797.8044474576263
FDX35,OUT027,6280.89088
FDS12,OUT046,2047.6653193798459
NCZ29,OUT027,3242.0620715328487
FDB38,OUT010,346.89728372093026
FDP12,OUT013,507.04640366972484
FDP22,OUT046,796.6660672268904
FDS26,OUT018,3327.9525829268287
FDR52,OUT046,3216.7914510638307
DRJ13,OUT046,2894.220710714286
FDU48,OUT027,3242.0620715328487
FDE29,OUT035,933.6314425287358
NCT29,OUT049,1857.3664076190466
DRK37,OUT018,2797.8044474576263
FDK55,OUT046,1353.0650169014084
FDR07,OUT046,1559.3429752688176
FDO21,OUT027,5329.314724444444
FDK46,OUT049,4433.304032653061
FDB12,OUT045,1784.4287381818176
FDT31,OUT027,5329.314724444444
FDJ33,OUT045,2140.5192583333323
FDC26,OUT027,3242.0620715328487
NCQ02,OUT045,2778.989277999999
FDP08,OUT010,482.69954262295073
FDB11,OUT027,6280.89088
FDV55,OUT013,2660.9504030303024
FDW20,OUT049,2282.978881481482
NCJ18,OUT019,281.4820818181818
FDC41,OUT018,1103.1862133333334
FDE14,OUT027,2517.882088484849
FDG35,OUT013,2888.491010112361
FDF45,OUT035,933.6314425287358
FDS19,OUT027,2517.882088484849
FDS58,OUT019,346.89728372093026
FDA26,OUT017,3380.874504347825
FDM32,OUT049,1353.0650169014084
FDL45,OUT046,1857.3664076190466
FDZ55,OUT049,2222.671282258065
FDY37,OUT049,2282.978881481482
FDO46,OUT046,2778.989277999999
FDQ60,OUT046,2140.5192583333323
FDA19,OUT018,1752.2524399999995
FDL15,OUT046,2660.9504030303024
FDM10,OUT018,3327.9525829268287
NCL05,OUT017,677.1027476190472
DRK49,OUT010,92.67548155339804
NCE18,OUT027,6280.89088
FDG40,OUT049,583.8145788617884
DRI59,OUT045,4332.779102857145
FDK28,OUT035,4433.304032653061
NCD06,OUT019,92.67548155339804
FDO11,OUT019,584.7577647727275
FDK27,OUT046,2282.978881481482
FDT43,OUT027,1378.263185276074
FDD38,OUT018,1372.6884907407407
FDA16,OUT049,4332.779102857145
FDL14,OUT027,4117.31771263158
NCM17,OUT049,677.1027476190472
FDD20,OUT045,2282.978881481482
FDA40,OUT045,1353.0650169014084
FDL43,OUT045,1240.3673076086955
FDV15,OUT045,1548.6861522123895
FDE52,OUT046,1353.0650169014084
NCL17,OUT010,346.89728372093026
NCJ31,OUT045,3735.2457029411753
FDR60,OUT045,1240.3673076086955
NCA18,OUT035,1800.19222295082
FDS21,OUT027,1378.263185276074
FDW09,OUT035,1240.3673076086955
FDL26,OUT035,2660.9504030303024
FDS47,OUT018,1353.0650169014084
FDC39,OUT046,3380.874504347825
FDT51,OUT035,1784.4287381818176
FDK40,OUT035,4433.304032653061
NCG19,OUT045,3735.2457029411753
FDZ07,OUT046,933.6314425287358
FDF08,OUT027,2517.882088484849
FDO04,OUT013,795.2466764227643
FDK41,OUT018,1240.3673076086955
FDP15,OUT049,4433.304032653061
NCD43,OUT018,1372.6884907407407
NCP18,OUT013,2660.9504030303024
FDZ51,OUT046,1460.740766972477
DRH13,OUT035,1661.6931960784314
FDF38,OUT045,677.1027476190472
NCI43,OUT045,796.6660672268904
FDM38,OUT027,1378.263185276074
FDS03,OUT013,1103.1862133333334
DRJ47,OUT017,3104.1898299065424
FDT50,OUT010,219.2185209302325
FDV02,OUT046,3104.1898299065424
NCG18,OUT017,1661.6931960784314
FDW52,OUT046,2894.220710714286
FDS40,OUT035,583.8145788617884
FDN31,OUT017,3216.7914510638307
FDA37,OUT045,2140.5192583333323
FDA15,OUT046,4433.304032653061
FDL39,OUT046,3387.204723170732
FDJ53,OUT045,2047.6653193798459
FDX22,OUT013,4332.779102857145
NCZ42,OUT045,3662.465929999999
FDD56,OUT027,4117.31771263158
FDD40,OUT017,2778.989277999999
FDS50,OUT013,3855.1205479768796
NCN14,OUT013,3387.204723170732
FDT15,OUT013,3387.204723170732
NCS18,OUT027,2517.882088484849
NCO26,OUT010,281.4820818181818
FDF58,OUT018,795.2466764227643
NCB19,OUT013,1412.156205042017
FDH26,OUT017,2227.634958415842
DRB24,OUT027,4117.31771263158
FDA49,OUT018,1353.0650169014084
FDB32,OUT045,1559.3429752688176
FDI36,OUT017,2797.8044474576263
NCA17,OUT010,346.89728372093026
FDH22,OUT013,2047.6653193798459
NCM26,OUT018,2232.847021848739
FDT15,OUT027,5329.314724444444
FDB16,OUT018,1412.156205042017
NCP54,OUT027,3242.0620715328487
FDJ36,OUT013,1784.4287381818176
FDO28,OUT045,2047.6653193798459
FDU09,OUT013,795.2466764227643
FDF29,OUT017,2282.978881481482
FDY08,OUT013,2227.634958415842
DRJ59,OUT018,507.04640366972484
FDT23,OUT027,2517.882088484849
FDU15,OUT018,507.04640366972484
FDT47,OUT013,1559.3429752688176
FDI53,OUT019,425.93559145299156
FDR59,OUT018,3327.9525829268287
FDD53,OUT035,677.1027476190472
FDY51,OUT017,3380.874504347825
FDT04,OUT049,677.1027476190472
FDU51,OUT049,2551.843596747968
FDG14,OUT035,2490.526886705203
NCU06,OUT045,3735.2457029411753
DRG25,OUT046,3100.732013245032
DRH49,OUT035,1240.3673076086955
FDN15,OUT035,2282.978881481482
FDL43,OUT018,1103.1862133333334
NCT18,OUT049,3387.204723170732
NCB31,OUT013,4034.300306896553
FDK57,OUT035,1800.19222295082
FDY04,OUT019,425.93559145299156
NCP54,OUT046,1857.3664076190466
FDF41,OUT013,3735.2457029411753
FDM01,OUT045,1879.0540499999993
FDW03,OUT045,1879.0540499999993
FDF28,OUT045,2140.5192583333323
FDY37,OUT017,2282.978881481482
FDQ03,OUT017,3735.2457029411753
FDP51,OUT027,3242.0620715328487
FDJ40,OUT017,1784.4287381818176
FDC32,OUT049,1460.740766972477
DRI49,OUT027,2517.882088484849
NCW54,OUT017,795.2466764227643
FDF09,OUT017,583.8145788617884
FDP45,OUT018,3327.9525829268287
DRJ23,OUT018,2797.8044474576263
FDS59,OUT017,1784.4287381818176
FDY08,OUT046,2140.5192583333323
FDX16,OUT049,2660.9504030303024
FDY16,OUT018,3387.204723170732
FDK32,OUT035,2660.9504030303024
FDQ22,OUT013,507.04640366972484
NCC31,OUT018,2232.847021848739
FDG58,OUT049,2222.671282258065
DRF48,OUT013,2797.8044474576263
DRH36,OUT049,1103.1862133333334
NCR30,OUT035,1103.1862133333334
FDB03,OUT019,584.7577647727275
FDZ28,OUT027,3242.0620715328487
FDR35,OUT017,2797.8044474576263
DRD15,OUT027,6280.89088
FDJ33,OUT019,281.4820818181818
FDA56,OUT010,281.4820818181818
FDP56,OUT046,796.6660672268904
NCT30,OUT046,796.6660672268904
FDK15,OUT017,1548.6861522123895
FDH44,OUT018,2232.847021848739
FDV01,OUT013,2453.7477006993013
DRG03,OUT017,2660.9504030303024
FDG50,OUT027,2517.882088484849
FDR16,OUT010,584.7577647727275
FDZ60,OUT046,1548.6861522123895
DRG03,OUT045,2660.9504030303024
FDS56,OUT018,3327.9525829268287
FDU33,OUT045,796.6660672268904
DRD27,OUT035,1559.3429752688176
FDW22,OUT046,3855.1205479768796
DRA24,OUT045,2453.7477006993013
FDF38,OUT049,677.1027476190472
FDX48,OUT013,2660.9504030303024
FDS58,OUT018,2232.847021848739
FDC32,OUT046,1460.740766972477
NCQ29,OUT045,4034.300306896553
DRK39,OUT018,1412.156205042017
NCS38,OUT017,2017.441190825688
DRO47,OUT013,1548.6861522123895
DRG27,OUT027,1378.263185276074
FDC57,OUT027,5329.314724444444
FDS55,OUT046,2490.526886705203
NCJ06,OUT018,1752.2524399999995
FDO01,OUT019,281.4820818181818
NCM55,OUT045,3100.732013245032
FDC52,OUT049,2490.526886705203
FDQ15,OUT045,1240.3673076086955
NCT30,OUT027,1378.263185276074
NCR42,OUT027,1378.263185276074
FDD28,OUT035,933.6314425287358
FDQ34,OUT049,1548.6861522123895
FDZ12,OUT027,3242.0620715328487
DRE13,OUT019,219.2185209302325
NCN07,OUT019,281.4820818181818
FDM28,OUT035,3387.204723170732
FDI10,OUT017,3104.1898299065424
FDQ25,OUT013,2611.4595423423407
FDA38,OUT010,584.7577647727275
DRI13,OUT049,3662.465929999999
FDY20,OUT027,2517.882088484849
NCZ53,OUT035,3100.732013245032
NCM31,OUT013,2490.526886705203
DRB01,OUT017,3216.7914510638307
DRF37,OUT046,4433.304032653061
NCF42,OUT049,2551.843596747968
FDF16,OUT018,2232.847021848739
FDB41,OUT013,711.0628208695654
FDR34,OUT013,3662.465929999999
FDR15,OUT018,2232.847021848739
NCV42,OUT019,281.4820818181818
FDW51,OUT035,3380.874504347825
FDU36,OUT017,1559.3429752688176
FDX60,OUT049,1240.3673076086955
FDY03,OUT035,2017.441190825688
FDW55,OUT045,3662.465929999999
FDT01,OUT010,584.7577647727275
FDG58,OUT013,2222.671282258065
FDK21,OUT017,4433.304032653061
NCS41,OUT019,482.69954262295073
FDS10,OUT045,3387.204723170732
NCT53,OUT046,2611.4595423423407
FDJ28,OUT018,2797.8044474576263
FDX44,OUT045,1353.0650169014084
FDT20,OUT018,507.04640366972484
FDO44,OUT017,1548.6861522123895
NCX17,OUT049,3735.2457029411753
FDY01,OUT017,1800.19222295082
FDJ12,OUT027,5329.314724444444
DRK35,OUT018,507.04640366972484
FDD47,OUT019,425.93559145299156
NCM53,OUT035,1661.6931960784314
FDO45,OUT013,1353.0650169014084
NCM42,OUT010,281.4820818181818
FDE04,OUT046,2551.843596747968
NCI30,OUT027,6280.89088
FDZ19,OUT013,2888.491010112361
FDW57,OUT013,2888.491010112361
FDA25,OUT013,1784.4287381818176
FDT22,OUT046,933.6314425287358
FDP51,OUT013,1800.19222295082
FDD48,OUT027,3242.0620715328487
FDY39,OUT035,3387.204723170732
FDO48,OUT010,584.7577647727275
FDD23,OUT027,5329.314724444444
DRN35,OUT027,1378.263185276074
FDT01,OUT035,3380.874504347825
FDC20,OUT010,165.91858165137603
DRJ35,OUT035,933.6314425287358
FDB32,OUT046,1460.740766972477
FDL24,OUT046,3104.1898299065424
NCV42,OUT035,2017.441190825688
FDZ46,OUT046,1879.0540499999993
FDC15,OUT013,2894.220710714286
FDD08,OUT019,92.67548155339804
FDY50,OUT049,1412.156205042017
FDD36,OUT013,1800.19222295082
FDG57,OUT027,1378.263185276074
FDL21,OUT018,507.04640366972484
FDN16,OUT027,2517.882088484849
FDJ09,OUT027,1378.263185276074
FDS01,OUT010,425.93559145299156
FDV33,OUT017,4034.300306896553
DRE12,OUT017,2017.441190825688
FDR07,OUT013,1559.3429752688176
FDP48,OUT010,482.69954262295073
NCB55,OUT035,933.6314425287358
FDQ08,OUT013,795.2466764227643
FDR34,OUT035,3662.465929999999
FDO33,OUT046,1548.6861522123895
FDP13,OUT045,677.1027476190472
FDX12,OUT049,3855.1205479768796
NCT06,OUT049,2894.220710714286
FDR16,OUT019,584.7577647727275
FDE36,OUT046,2611.4595423423407
FDZ36,OUT049,3387.204723170732
FDV13,OUT045,1353.0650169014084
NCZ17,OUT035,583.8145788617884
FDU56,OUT045,3387.204723170732
FDM09,OUT035,3104.1898299065424
FDV02,OUT017,3104.1898299065424
FDS34,OUT018,1752.2524399999995
FDA11,OUT049,1559.3429752688176
FDP09,OUT017,4332.779102857145
FDB29,OUT027,3242.0620715328487
FDT19,OUT017,3104.1898299065424
DRH15,OUT017,677.1027476190472
FDY38,OUT046,3735.2457029411753
FDF14,OUT027,4117.31771263158
FDN48,OUT010,219.2185209302325
FDQ12,OUT013,4332.779102857145
NCJ43,OUT045,3104.1898299065424
FDE17,OUT019,346.89728372093026
FDB05,OUT035,4433.304032653061
FDH10,OUT045,3100.732013245032
NCR06,OUT017,677.1027476190472
FDU32,OUT018,1752.2524399999995
FDD56,OUT049,2551.843596747968
FDO36,OUT018,3387.204723170732
FDH16,OUT010,219.2185209302325
FDX10,OUT018,507.04640366972484
FDZ37,OUT017,1412.156205042017
FDU31,OUT010,584.7577647727275
DRC49,OUT049,2227.634958415842
FDL15,OUT045,2660.9504030303024
FDN32,OUT019,482.69954262295073
DRH59,OUT027,1378.263185276074
NCU29,OUT049,2490.526886705203
FDR37,OUT019,482.69954262295073
FDS14,OUT018,2232.847021848739
FDU02,OUT027,6280.89088
FDJ08,OUT035,3216.7914510638307
NCZ06,OUT045,4034.300306896553
FDO31,OUT049,1412.156205042017
FDH31,OUT018,1372.6884907407407
FDS58,OUT017,2222.671282258065
NCA53,OUT027,1378.263185276074
FDF50,OUT046,3100.732013245032
NCW42,OUT049,3855.1205479768796
NCQ17,OUT045,2222.671282258065
FDK51,OUT018,3327.9525829268287
NCW41,OUT010,346.89728372093026
NCR29,OUT017,795.2466764227643
FDB08,OUT019,346.89728372093026
FDA40,OUT027,2517.882088484849
FDL14,OUT018,2232.847021848739
FDB47,OUT046,3380.874504347825
FDO03,OUT035,4332.779102857145
DRK13,OUT019,482.69954262295073
FDX13,OUT010,584.7577647727275
FDF52,OUT046,3387.204723170732
FDT11,OUT013,2797.8044474576263
FDB08,OUT013,2222.671282258065
FDQ28,OUT018,2232.847021848739
FDD29,OUT045,4433.304032653061
NCQ29,OUT027,6280.89088
NCO02,OUT013,1103.1862133333334
FDR56,OUT010,482.69954262295073
NCM54,OUT049,1857.3664076190466
FDP51,OUT035,1800.19222295082
FDT38,OUT013,1240.3673076086955
FDZ20,OUT018,3327.9525829268287
FDJ53,OUT013,2047.6653193798459
FDX13,OUT049,4433.304032653061
FDP58,OUT035,3380.874504347825
NCK31,OUT019,165.91858165137603
FDA35,OUT018,1752.2524399999995
FDV37,OUT018,3216.7914510638307
NCO07,OUT027,5329.314724444444
FDA20,OUT045,3100.732013245032
FDZ59,OUT035,2611.4595423423407
NCY17,OUT017,677.1027476190472
FDQ28,OUT035,2660.9504030303024
FDV35,OUT017,2453.7477006993013
FDQ36,OUT013,507.04640366972484
FDD34,OUT018,2232.847021848739
FDK51,OUT045,4433.304032653061
FDV31,OUT035,2888.491010112361
FDR04,OUT035,1559.3429752688176
FDR14,OUT049,933.6314425287358
DRC36,OUT010,425.93559145299156
FDE39,OUT019,281.4820818181818
FDP57,OUT049,1548.6861522123895
FDE57,OUT046,2227.634958415842
NCN18,OUT046,1548.6861522123895
NCQ05,OUT018,2232.847021848739
FDW47,OUT035,1857.3664076190466
FDV46,OUT035,2282.978881481482
NCP29,OUT045,1103.1862133333334
FDE09,OUT018,1372.6884907407407
NCU06,OUT027,6280.89088
FDT19,OUT010,425.93559145299156
DRF15,OUT017,2453.7477006993013
DRI51,OUT013,2894.220710714286
NCX54,OUT013,1661.6931960784314
DRE01,OUT013,3735.2457029411753
NCB07,OUT045,3216.7914510638307
FDU50,OUT035,2017.441190825688
FDG40,OUT035,583.8145788617884
FDW10,OUT018,2888.491010112361
FDX51,OUT013,2797.8044474576263
NCP17,OUT045,1103.1862133333334
FDP21,OUT035,3100.732013245032
FDL04,OUT045,1548.6861522123895
FDV23,OUT013,2047.6653193798459
FDF24,OUT046,1240.3673076086955
FDH56,OUT027,3242.0620715328487
FDB51,OUT049,933.6314425287358
FDI58,OUT027,2517.882088484849
FDR20,OUT013,711.0628208695654
FDC51,OUT018,1752.2524399999995
FDB16,OUT027,2517.882088484849
FDE40,OUT049,933.6314425287358
NCM17,OUT035,677.1027476190472
FDU56,OUT035,3387.204723170732
FDS32,OUT019,281.4820818181818
FDX02,OUT049,3855.1205479768796
FDT39,OUT027,4117.31771263158
FDE35,OUT017,795.2466764227643
NCI42,OUT019,584.7577647727275
DRL23,OUT046,1661.6931960784314
FDA10,OUT046,2047.6653193798459
FDA11,OUT013,1559.3429752688176
NCM06,OUT046,2222.671282258065
NCT05,OUT035,4034.300306896553
NCQ02,OUT010,482.69954262295073
NCY06,OUT049,1857.3664076190466
FDY56,OUT035,3855.1205479768796
FDL02,OUT035,1784.4287381818176
NCI06,OUT035,2888.491010112361
FDQ14,OUT045,2490.526886705203
FDQ12,OUT017,4332.779102857145
FDP36,OUT046,796.6660672268904
FDK21,OUT027,6280.89088
FDO40,OUT045,2660.9504030303024
NCK54,OUT019,281.4820818181818
FDY09,OUT018,2888.491010112361
NCW30,OUT049,4034.300306896553
NCC55,OUT027,1378.263185276074
FDE58,OUT018,1752.2524399999995
FDR39,OUT013,3387.204723170732
FDU28,OUT049,3216.7914510638307
FDH08,OUT017,3662.465929999999
FDG35,OUT045,2551.843596747968
FDG22,OUT049,583.8145788617884
FDC34,OUT035,2894.220710714286
FDP15,OUT018,3327.9525829268287
FDK34,OUT010,584.7577647727275
FDU45,OUT035,1800.19222295082
FDQ04,OUT027,1378.263185276074
FDX22,OUT018,3327.9525829268287
FDB45,OUT017,1661.6931960784314
NCH43,OUT027,5329.314724444444
DRE60,OUT046,3380.874504347825
FDD17,OUT027,6280.89088
NCM54,OUT017,1857.3664076190466
NCH55,OUT013,1857.3664076190466
NCT06,OUT017,2894.220710714286
FDA48,OUT027,5329.314724444444
FDY58,OUT027,6280.89088
FDO25,OUT045,3380.874504347825
FDN50,OUT045,1559.3429752688176
FDH35,OUT035,2453.7477006993013
FDK09,OUT045,3735.2457029411753
FDO16,OUT013,1412.156205042017
FDW11,OUT045,1103.1862133333334
FDU47,OUT027,3242.0620715328487
NCQ42,OUT010,281.4820818181818
FDK55,OUT027,2517.882088484849
FDN08,OUT049,1800.19222295082
FDT57,OUT045,3662.465929999999
FDJ12,OUT018,3327.9525829268287
DRL59,OUT017,711.0628208695654
NCN53,OUT046,583.8145788617884
FDO51,OUT010,92.67548155339804
FDK56,OUT017,3216.7914510638307
FDY12,OUT035,933.6314425287358
FDU15,OUT035,583.8145788617884
FDQ19,OUT046,3662.465929999999
DRF15,OUT045,2453.7477006993013
DRE25,OUT019,219.2185209302325
FDK57,OUT018,1752.2524399999995
FDD33,OUT010,584.7577647727275
FDR34,OUT027,6280.89088
FDU04,OUT045,2282.978881481482
FDE35,OUT019,165.91858165137603
NCD31,OUT035,2894.220710714286
FDJ56,OUT035,1548.6861522123895
NCU53,OUT046,2611.4595423423407
FDD39,OUT035,3380.874504347825
NCU17,OUT019,219.2185209302325
FDJ20,OUT046,2140.5192583333323
NCW41,OUT018,2232.847021848739
