Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK03,OUT035,3888.03486607344
FDT45,OUT017,494.91322625146404
NCC54,OUT027,5166.08027967476
FDP08,OUT018,3458.5145595443564
FDU44,OUT046,2674.9109097845485
DRG39,OUT035,763.4822105780456
FDU32,OUT049,2088.9885862905544
FDY27,OUT049,2896.9420695649583
NCP54,OUT013,1534.2997409299232
NCZ41,OUT049,2070.82381091178
DRL49,OUT013,1863.1562334276823
FDI05,OUT018,1586.324443455891
FDY56,OUT045,3508.1457729789763
DRC13,OUT013,1675.878358708179
NCV29,OUT017,2488.070699436268
FDR24,OUT049,1556.5018018767155
FDZ34,OUT018,3418.30942886461
FDP37,OUT035,1684.1085475573964
FDX08,OUT027,4402.868901856604
FDS57,OUT045,2053.9864463374256
NCG18,OUT049,1776.1770379334512
FDK25,OUT018,2968.9798975918184
FDH53,OUT049,1511.3686331245885
DRI59,OUT018,4013.0188856123495
FDA52,OUT046,2760.223770220555
FDT20,OUT010,-781.2952189876194
FDE36,OUT019,1606.0900674029008
FDI24,OUT017,2320.305383401992
FDB28,OUT018,3508.006953488045
FDV11,OUT017,2402.970324991068
FDP01,OUT046,2519.939333047935
FDD34,OUT027,4116.241026882236
FDJ50,OUT027,2398.951145616096
FDZ44,OUT013,1472.6973153810331
DRO59,OUT035,1100.5241635977445
DRB48,OUT045,699.800814346494
FDR21,OUT018,3178.6078779455593
NCE42,OUT010,2356.8933534165953
FDO23,OUT046,1367.5210238190148
NCE30,OUT018,3685.828402899402
FDQ22,OUT035,511.7418221651576
FDY01,OUT045,1579.1671093554182
FDS08,OUT017,2411.6718878614365
FDG28,OUT018,4381.946978520738
FDQ51,OUT018,1346.74094637381
FDB05,OUT017,3478.215100656813
FDO56,OUT049,2023.1274611764861
FDE02,OUT018,1888.7193055879115
FDN45,OUT017,2996.6703449492697
FDS09,OUT013,364.02495444656165
NCA54,OUT018,3320.401155424671
FDP09,OUT010,1953.7615589131146
FDC53,OUT045,1573.6794908437637
NCM55,OUT017,2513.334894826642
FDL09,OUT018,3020.8264439948325
FDA11,OUT019,467.94026866923696
FDA50,OUT045,1353.672992038113
FDC23,OUT017,2496.16975114481
FDE22,OUT049,2657.085747191982
FDD23,OUT046,3062.357470924342
NCA29,OUT049,2864.7488842906946
FDK38,OUT046,2381.566568418315
DRC13,OUT046,2116.106503453826
NCP43,OUT049,2955.5416014648986
FDX28,OUT049,1559.0473466020644
FDF08,OUT049,1567.7129498843938
FDZ33,OUT046,2316.932840840851
FDD10,OUT049,2982.009129776139
FDO58,OUT017,2197.64720256727
FDI50,OUT017,3327.202155454962
FDO58,OUT045,2549.4495193949656
FDX08,OUT013,2472.6153017369643
NCK17,OUT010,-742.5774815345162
FDF39,OUT035,4079.324674463679
FDU45,OUT010,436.21396464788813
NCJ18,OUT018,2090.9565337300423
DRC27,OUT019,2840.345983228938
DRC25,OUT035,1266.1038149249225
FDU59,OUT035,2307.8324229481623
FDU28,OUT035,2862.37191913908
NCP30,OUT046,749.6469218651646
FDB39,OUT018,1364.304410054608
FDE41,OUT013,978.7798018723997
DRH11,OUT010,-566.2710015691061
FDA58,OUT045,3530.0570576145665
FDU50,OUT046,1900.655514871807
FDM34,OUT013,1586.309324316192
FDM44,OUT027,3158.3214446496477
FDR39,OUT045,2748.0086008314843
FDM25,OUT045,2722.830804957622
FDQ49,OUT049,2649.655643809336
DRH25,OUT018,1400.1392301600213
FDM09,OUT027,4184.360558574231
FDL44,OUT019,1626.7115767448713
NCR42,OUT018,1000.2981032508742
DRL59,OUT046,1005.5290555763095
FDX43,OUT013,2163.8149404655596
DRK47,OUT010,2120.0808840129816
FDU48,OUT018,2521.74025109341
FDY12,OUT045,620.7115155472388
NCN43,OUT018,2462.1001309409257
NCM55,OUT018,3306.046563333618
FDQ21,OUT027,3422.7615096871496
FDX13,OUT035,3804.0253134626964
NCK30,OUT027,5448.20816592544
FDG20,OUT049,2785.7471680395142
DRG27,OUT017,212.39248329922998
FDY14,OUT018,4562.9976285664425
FDP59,OUT035,1526.9481794464355
FDU60,OUT017,2306.226005852727
NCC18,OUT019,1249.6389069163843
DRJ39,OUT017,3108.760102111174
FDS07,OUT049,1817.4159836343338
FDM08,OUT027,5046.55328681613
FDP51,OUT045,1814.997907749294
FDU16,OUT035,1200.964774206705
FDH12,OUT013,1198.345686115158
DRE48,OUT010,1786.0441662333524
NCL42,OUT027,5345.402318142027
FDR21,OUT045,2683.391385139604
NCW29,OUT035,1962.992363632643
FDO11,OUT013,3597.8482677060474
NCM31,OUT049,2276.105391603833
FDV35,OUT019,1159.187431743916
FDF58,OUT017,687.634407454163
NCE43,OUT049,2666.2011378250895
FDA02,OUT035,2220.307667089105
DRL37,OUT010,-687.0091328325418
FDR24,OUT018,1932.5732980669304
FDW59,OUT049,1486.4943963718629
FDS22,OUT049,943.5569810907391
FDW24,OUT017,452.66513239840924
FDU24,OUT035,1252.9448262257088
FDA21,OUT027,4464.696566350491
FDH58,OUT027,3380.7007832209074
FDW36,OUT018,2088.866535375783
FDI45,OUT027,4253.272775920368
FDU01,OUT018,3397.2139007845217
FDF35,OUT027,3042.5743946048224
FDU43,OUT019,2718.6955974275224
FDE24,OUT019,1098.8369977724215
FDK50,OUT049,2724.0157642080453
FDG31,OUT045,957.9099647960084
FDC60,OUT045,1295.2421772134835
FDL36,OUT013,959.1450804530896
FDP21,OUT013,2656.510023115872
FDW16,OUT045,1430.4720082772624
FDX02,OUT017,3136.5026021131753
FDQ58,OUT027,3999.183649255202
FDT51,OUT046,1946.2242833948612
FDD59,OUT049,1398.2913585674842
NCM42,OUT018,2214.960492339338
FDA57,OUT018,1128.4181659449014
FDZ48,OUT035,1601.7035409895607
FDE46,OUT045,2387.0531176564623
NCZ30,OUT019,941.3539805896226
FDB56,OUT017,2593.040303506218
FDA25,OUT027,3182.3244469794454
FDD20,OUT013,1522.0479843585772
FDL25,OUT013,949.2602696822396
NCO18,OUT049,2936.145255212077
FDJ45,OUT017,148.1650967342532
FDR12,OUT035,2630.189780864367
NCF19,OUT010,-634.4093048014637
FDK25,OUT046,2543.2488319254853
NCR17,OUT046,1908.2761107216193
FDC52,OUT046,2591.5304418763626
NCA54,OUT017,2487.2988679156097
FDR45,OUT010,2388.3594813667696
NCM19,OUT049,1901.7913310902654
FDF39,OUT027,5747.727837337705
FDX23,OUT049,1687.81783129526
FDD58,OUT027,3069.626980678281
FDX28,OUT013,1032.962406075194
NCD31,OUT013,2187.2809277560045
FDU57,OUT018,2813.4407464732003
FDI27,OUT046,867.6519286878033
NCM42,OUT046,1810.0513869275223
FDD32,OUT027,2870.39335751387
FDI34,OUT013,3157.485221263607
NCM29,OUT049,2215.1053011790814
FDG46,OUT018,2328.7806138068713
DRC01,OUT010,-448.833597774968
FDB15,OUT027,5472.99915871532
NCA17,OUT027,3871.4007606911164
FDF10,OUT046,2256.0865508240295
FDR26,OUT027,4330.681818438537
FDI02,OUT049,1821.140857862631
NCM54,OUT010,566.6187521201755
FDF14,OUT013,2001.340788091291
FDJ33,OUT010,418.6125524504657
FDM20,OUT035,3737.3662951883452
FDC03,OUT027,4596.5712179044085
NCX05,OUT046,1810.706314719121
NCM41,OUT027,2981.39335208405
NCU29,OUT010,964.1149972045373
FDQ59,OUT017,995.5782127131351
FDH46,OUT010,260.4157856650679
FDH09,OUT013,382.8779073491976
NCD06,OUT045,576.5697897543282
FDC15,OUT035,2071.4604983886175
DRD37,OUT027,2342.672086885418
FDT28,OUT027,3835.609353437223
FDR28,OUT027,4181.027388708887
FDT38,OUT017,978.1883617010635
FDV34,OUT027,2831.2740131990913
FDY52,OUT035,836.8185751076892
FDB34,OUT013,983.149580019669
DRL23,OUT018,2228.2117431988745
DRB24,OUT046,2591.5901727030505
FDJ50,OUT046,987.3766568152514
FDQ49,OUT035,2364.213266157095
FDP20,OUT035,1832.2084974158815
FDV19,OUT027,4094.198349720744
NCR54,OUT045,2921.962458873322
FDO09,OUT010,2479.5018575520653
FDS57,OUT018,2611.3397168935817
FDN10,OUT049,1979.5138121228088
FDV23,OUT049,1994.417589511891
FDY28,OUT049,3346.4176475711793
DRG51,OUT013,2242.553940842631
FDD45,OUT019,229.96281285177497
NCL18,OUT027,4311.024584584936
NCM29,OUT013,1683.8718306678902
FDF17,OUT027,4605.222963711465
FDE22,OUT017,2204.902520033458
FDQ22,OUT017,271.85650227465635
FDS01,OUT013,2461.065805847632
FDW35,OUT027,2263.443225175984
FDJ33,OUT046,2013.9977291143541
NCF54,OUT035,2554.100690566481
FDE09,OUT013,1369.4567851979873
NCE06,OUT045,2380.3441616975383
DRH49,OUT049,1482.95471714532
FDY43,OUT045,2513.6677223050506
NCT05,OUT017,3661.2788262169706
FDZ34,OUT045,2893.545988845615
FDL38,OUT017,1134.2134185000414
FDZ31,OUT017,2548.49288238011
FDR14,OUT035,529.8286472110192
NCN54,OUT049,1407.697405594021
NCC42,OUT027,3708.0087380555424
FDK08,OUT017,1234.1695955469995
FDP59,OUT013,1287.501284035996
FDV22,OUT035,2460.4094401840193
FDD33,OUT035,3428.276102550455
DRE60,OUT027,4910.817079037362
FDK52,OUT046,3571.8658228502727
FDA02,OUT017,2022.4586973318255
FDM56,OUT049,1807.1118967708485
FDE57,OUT035,2118.212241792725
FDM32,OUT045,1386.0470985546062
NCQ30,OUT027,3454.8892075322365
FDQ27,OUT027,3190.4262940314247
FDT60,OUT027,3431.473327621243
FDU43,OUT049,3921.1747313540473
NCO55,OUT035,1462.745504829777
FDG02,OUT045,2998.4989751765625
FDJ28,OUT013,2625.053151257035
FDP40,OUT045,1779.9129445800268
FDJ38,OUT045,2993.7573579438076
NCC54,OUT017,3314.0617098267003
NCZ41,OUT046,2006.444021824832
FDK38,OUT019,1344.4096960855795
FDU52,OUT013,1995.9812973214894
FDC40,OUT046,1306.7718978362363
NCR30,OUT017,757.1693334628242
NCN18,OUT017,1243.0309500726717
FDB50,OUT035,918.5417626299457
FDG04,OUT013,2613.142386637516
FDR26,OUT035,2659.101231069185
NCT17,OUT018,3422.3555911744897
FDX35,OUT027,5066.20256829197
FDS12,OUT046,1849.649042701666
NCZ29,OUT027,3443.3897241062705
FDB38,OUT010,1227.8304981154502
FDP12,OUT013,246.27443056443622
FDP22,OUT046,860.5408616819077
FDS26,OUT018,4470.764103142117
FDR52,OUT046,3089.142996584552
DRJ13,OUT046,2619.713388590655
FDU48,OUT027,3560.5726862147303
FDE29,OUT035,661.2961637845508
NCT29,OUT049,2001.4646163367738
DRK37,OUT018,3474.498414178316
FDK55,OUT046,1501.1169490437437
FDR07,OUT046,1535.1092674450965
FDO21,OUT027,5162.481697397425
FDK46,OUT049,4200.762600026319
FDB12,OUT045,1532.2711674462712
FDT31,OUT027,4545.541052416494
FDJ33,OUT045,1873.4961252466733
FDC26,OUT027,3102.9791302294334
NCQ02,OUT045,2950.3695370380706
FDP08,OUT010,1461.3376239436275
FDB11,OUT027,5032.753325657282
FDV55,OUT013,1868.123468492755
FDW20,OUT049,2080.557606751095
NCJ18,OUT019,487.70329400221135
FDC41,OUT018,1533.9588122438145
FDE14,OUT027,3201.565041904535
FDG35,OUT013,2466.1111598114476
FDF45,OUT035,904.2472401591056
FDS19,OUT027,2769.2565763487196
FDS58,OUT019,1620.3904307185994
FDA26,OUT017,3096.0236642043783
FDM32,OUT049,1562.775537265822
FDL45,OUT046,2085.293103907104
FDZ55,OUT049,2679.156409966244
FDY37,OUT049,2442.6970600587333
FDO46,OUT046,3188.7187165989053
FDQ60,OUT046,1903.5778586778392
FDA19,OUT018,2504.129554995672
FDL15,OUT046,2500.275230141302
FDM10,OUT018,3749.1674455027687
NCL05,OUT017,305.93918089399835
DRK49,OUT010,-670.3644494914922
NCE18,OUT027,5490.428990273673
FDG40,OUT049,697.0619166504443
DRI59,OUT045,3466.325465470134
FDK28,OUT035,3853.734774917966
NCD06,OUT019,-458.55051196949717
FDO11,OUT019,3009.344495115756
FDK27,OUT046,2032.2373082304148
FDT43,OUT027,2371.8257361472265
FDD38,OUT018,2204.509466779359
FDA16,OUT049,3599.4485507324
FDL14,OUT027,4019.5930121780675
NCM17,OUT049,777.4092683221102
FDD20,OUT045,1935.8789309430254
FDA40,OUT045,1351.5739463336781
FDL43,OUT045,1207.7796211904129
FDV15,OUT045,1373.1230296377848
FDE52,OUT046,1581.4423178846605
NCL17,OUT010,768.6984432357663
NCJ31,OUT045,3416.7646003606014
FDR60,OUT045,1023.2159772258387
NCA18,OUT035,1668.615320593246
FDS21,OUT027,2627.180790857553
FDW09,OUT035,1207.0423143208104
FDL26,OUT035,2260.809309013217
FDS47,OUT018,1721.4649232247002
FDC39,OUT046,3108.1370580179428
FDT51,OUT035,1747.0211127589619
FDK40,OUT035,4040.7473229084953
NCG19,OUT045,3425.6042635113627
FDZ07,OUT046,1031.2508653228042
FDF08,OUT027,2944.646569146228
FDO04,OUT013,505.27893231867756
FDK41,OUT018,1635.4963067365334
FDP15,OUT049,4057.5097938856143
NCD43,OUT018,2168.1491262551745
NCP18,OUT013,1949.7582490378527
FDZ51,OUT046,1572.3478350192072
DRH13,OUT035,1666.46780403121
FDF38,OUT045,675.7810527405454
NCI43,OUT045,749.3415450527914
FDM38,OUT027,2356.648358626892
FDS03,OUT013,559.2215793477574
DRJ47,OUT017,2367.2458782004487
FDT50,OUT010,-14.421373865043506
FDV02,OUT046,2758.9525084121924
NCG18,OUT017,1306.9183238805836
FDW52,OUT046,2734.6404932314927
FDS40,OUT035,515.8197116503886
FDN31,OUT017,2584.6932733627855
FDA37,OUT045,1916.037421403174
FDA15,OUT046,4050.6433103029167
FDL39,OUT046,2942.089221464669
FDJ53,OUT045,1813.9502768361122
FDX22,OUT013,2989.0132165302857
NCZ42,OUT045,3731.599618427693
FDD56,OUT027,4232.666614160495
FDD40,OUT017,2781.113193752388
FDS50,OUT013,3025.6514608757843
NCN14,OUT013,2430.7369052643608
FDT15,OUT013,2524.6299609119114
NCS18,OUT027,3221.182708609338
NCO26,OUT010,286.94186721205915
FDF58,OUT018,1515.9862736632563
NCB19,OUT013,866.6239991475143
FDH26,OUT017,1927.503577871501
DRB24,OUT027,4007.897457256804
FDA49,OUT018,1796.4676463815708
FDB32,OUT045,1486.4715740192446
FDI36,OUT017,2740.2012979944366
NCA17,OUT010,918.190961408679
FDH22,OUT013,1394.6615709238667
NCM26,OUT018,2826.624146009377
FDT15,OUT027,4456.2343254365915
FDB16,OUT018,1850.5870081121993
NCP54,OUT027,3473.7029978153214
FDJ36,OUT013,1103.7596551941633
FDO28,OUT045,1778.6090686669363
FDU09,OUT013,474.0175122197304
FDF29,OUT017,1767.02733092892
FDY08,OUT013,1622.2371816201112
DRJ59,OUT018,1156.337387598508
FDT23,OUT027,2779.2995811409714
FDU15,OUT018,1170.3683112140334
FDT47,OUT013,1215.4069020420084
FDI53,OUT019,1623.153275743044
FDR59,OUT018,4595.611261813029
FDD53,OUT035,528.0847602665735
FDY51,OUT017,3017.5360000208393
FDT04,OUT049,626.3602299658951
FDU51,OUT049,2861.1068629323086
FDG14,OUT035,2305.9848618601472
NCU06,OUT045,3489.992891307139
DRG25,OUT046,3088.0065771855107
DRH49,OUT035,1273.752821024742
FDN15,OUT035,2113.2596429030127
FDL43,OUT018,1715.6031063002615
NCT18,OUT049,2955.13137727843
NCB31,OUT013,3530.80959048528
FDK57,OUT035,1689.255667047184
FDY04,OUT019,1608.9983203594547
NCP54,OUT046,2004.1046956475257
FDF41,OUT013,3256.7448474262983
FDM01,OUT045,1574.402586039328
FDW03,OUT045,1682.0962578212498
FDF28,OUT045,1939.7414372572457
FDY37,OUT017,1959.3988710782987
FDQ03,OUT017,3347.4762267109354
FDP51,OUT027,3392.0804915498284
FDJ40,OUT017,1434.5235948418667
FDC32,OUT049,1504.1079384673553
DRI49,OUT027,2596.946377947382
NCW54,OUT017,418.70559626124214
FDF09,OUT017,314.85893015799456
FDP45,OUT018,4475.177591945317
DRJ23,OUT018,3449.2536861197723
FDS59,OUT017,1447.1581978724953
FDY08,OUT046,2088.717767515588
FDX16,OUT049,2412.7591065782194
FDY16,OUT018,3331.9744658467353
FDK32,OUT035,2291.663591904932
FDQ22,OUT013,252.02329603954445
NCC31,OUT018,2960.073340808341
FDG58,OUT049,2524.3578981955875
DRF48,OUT013,2585.61582909326
DRH36,OUT049,1353.4193624027316
NCR30,OUT035,1011.5156379302462
FDB03,OUT019,2471.3839203972693
FDZ28,OUT027,3550.500287291361
FDR35,OUT017,2797.4225614291718
DRD15,OUT027,5183.177747499074
FDJ33,OUT019,857.8548243215978
FDA56,OUT010,596.5249916685484
FDP56,OUT046,850.5075492121141
NCT30,OUT046,778.9060488100104
FDK15,OUT017,1124.3847043957971
FDH44,OUT018,2792.935765284744
FDV01,OUT013,1996.1573568373487
DRG03,OUT017,2041.566810976762
FDG50,OUT027,2996.296923363677
FDR16,OUT010,1826.152673563071
FDZ60,OUT046,1641.001807167408
DRG03,OUT045,2370.1670742977553
FDS56,OUT018,4672.908843040859
FDU33,OUT045,555.5922643700414
DRD27,OUT035,1516.2166374464514
FDW22,OUT046,3594.044948199683
DRA24,OUT045,2602.535851397789
FDF38,OUT049,847.8438758446823
FDX48,OUT013,2080.2980291250433
FDS58,OUT018,3098.1000641473456
FDC32,OUT046,1447.6130230789145
NCQ29,OUT045,3915.5923136440024
DRK39,OUT018,1833.5678914031569
NCS38,OUT017,1346.1642189374843
DRO47,OUT013,1272.0832558267093
DRG27,OUT027,2130.112239555241
FDC57,OUT027,4561.626838234145
FDS55,OUT046,2324.815524610056
NCJ06,OUT018,2363.9631394311177
FDO01,OUT019,1161.135790569264
NCM55,OUT045,2801.487903969956
FDC52,OUT049,2646.731355483014
FDQ15,OUT045,1061.757687882915
NCT30,OUT027,2208.367049456045
NCR42,OUT027,2049.462980429688
FDD28,OUT035,762.0151791664491
FDQ34,OUT049,1563.2713864033253
FDZ12,OUT027,3659.4664231591505
DRE13,OUT019,445.89737171331717
NCN07,OUT019,1106.2918628415136
FDM28,OUT035,2711.1568149429213
FDI10,OUT017,2325.880818568892
FDQ25,OUT013,2353.1101257082582
FDA38,OUT010,2435.064332448398
DRI13,OUT049,3607.3706734131047
FDY20,OUT027,2935.2179111298424
NCZ53,OUT035,2841.991437906683
NCM31,OUT013,1776.2922292055891
DRB01,OUT017,2576.3609884931802
DRF37,OUT046,4147.32264222294
NCF42,OUT049,2669.4764403665254
FDF16,OUT018,2737.5530592494842
FDB41,OUT013,311.1286209063953
FDR34,OUT013,3257.517769828246
FDR15,OUT018,2995.0425967158144
NCV42,OUT019,784.3657758496381
FDW51,OUT035,3164.880569826062
FDU36,OUT017,1176.6394054739476
FDX60,OUT049,1346.8276611864821
FDY03,OUT035,1651.6810306738662
FDW55,OUT045,3923.386663619528
FDT01,OUT010,1547.0345302149226
FDG58,OUT013,1998.1023372675854
FDK21,OUT017,3613.2610633549475
NCS41,OUT019,1812.3441489895831
FDS10,OUT045,2806.6245047384014
NCT53,OUT046,2658.843977427984
FDJ28,OUT018,3506.0643723368175
FDX44,OUT045,1331.8794417627323
FDT20,OUT018,1099.3174443263138
FDO44,OUT017,1293.7409825508375
NCX17,OUT049,3667.0113281058348
FDY01,OUT017,1296.5421736476137
FDJ12,OUT027,4871.423844665826
DRK35,OUT018,1055.7832182376933
FDD47,OUT019,1370.8178058811254
NCM53,OUT035,1525.0511101541142
FDO45,OUT013,1039.7086887755886
NCM42,OUT010,356.87586020500385
FDE04,OUT046,2912.531656971514
NCI30,OUT027,5365.993425271926
FDZ19,OUT013,2245.0653889923933
FDW57,OUT013,2300.6247555626687
FDA25,OUT013,1218.0057684713292
FDT22,OUT046,899.3152986287655
FDP51,OUT013,1442.1676480482738
FDD48,OUT027,3379.7838876570313
FDY39,OUT035,2797.873302604271
FDO48,OUT010,2174.451679892703
FDD23,OUT027,4480.838705354439
DRN35,OUT027,2111.241996632981
FDT01,OUT035,3026.1379764075573
FDC20,OUT010,-473.1359453029413
DRJ35,OUT035,903.5319402022624
FDB32,OUT046,1598.7041552294431
FDL24,OUT046,2893.75851657206
NCV42,OUT035,1667.785064565417
FDZ46,OUT046,1762.3707647503707
FDC15,OUT013,1787.009112984938
FDD08,OUT019,-368.77106111205694
FDY50,OUT049,1500.4344952135534
FDD36,OUT013,1510.8412597536772
FDG57,OUT027,2253.702992926443
FDL21,OUT018,1252.2425020145315
FDN16,OUT027,3153.4534929685196
FDJ09,OUT027,2229.1890488933755
FDS01,OUT010,1487.875260334412
FDV33,OUT017,3801.7035196249253
DRE12,OUT017,1433.6375506565714
FDR07,OUT013,1060.6996159571454
FDP48,OUT010,1532.3072781312471
NCB55,OUT035,571.3259267533797
FDQ08,OUT013,642.0372918460268
FDR34,OUT035,3598.211324479319
FDO33,OUT046,1768.2310547603547
FDP13,OUT045,450.3262437046692
FDX12,OUT049,3948.6663037669414
NCT06,OUT049,2741.526840544679
FDR16,OUT019,2415.584787179121
FDE36,OUT046,2737.9340258262746
FDZ36,OUT049,3050.490254907042
FDV13,OUT045,1415.9347986265852
NCZ17,OUT035,387.9509434013296
FDU56,OUT045,2818.5478448078998
FDM09,OUT035,2535.9465776876978
FDV02,OUT017,2307.09108909707
FDS34,OUT018,2241.36345031097
FDA11,OUT049,1643.2122383177766
FDP09,OUT017,2976.353212378004
FDB29,OUT027,3365.859114051662
FDT19,OUT017,2370.0619788536787
DRH15,OUT017,269.3070437112824
FDY38,OUT046,3661.409161116816
FDF14,OUT027,3941.3880154814615
FDN48,OUT010,-0.4118278616454063
FDQ12,OUT013,3222.1925246298906
NCJ43,OUT045,2679.919729529341
FDE17,OUT019,1405.1644683633085
FDB05,OUT035,3706.2270121939546
FDH10,OUT045,2952.434699324402
NCR06,OUT017,357.5093078295936
FDU32,OUT018,2421.6399803252934
FDD56,OUT049,2798.7676725725055
FDO36,OUT018,3253.508788968158
FDH16,OUT010,13.235277368771904
FDX10,OUT018,957.2686747099569
FDZ37,OUT017,1135.510256464082
FDU31,OUT010,2118.752419794803
DRC49,OUT049,2363.067041005434
FDL15,OUT045,2331.9069066023335
FDN32,OUT019,1930.630469834059
DRH59,OUT027,2712.0575841684945
NCU29,OUT049,2476.6586481394665
FDR37,OUT019,1948.6315088726642
FDS14,OUT018,2930.049775290052
FDU02,OUT027,4975.724713495631
FDJ08,OUT035,2778.7573389394256
NCZ06,OUT045,3808.1680985519333
FDO31,OUT049,1506.9166543258457
FDH31,OUT018,2169.088352162894
FDS58,OUT017,2249.474897321281
NCA53,OUT027,2359.5510300915025
FDF50,OUT046,3148.27892281436
NCW42,OUT049,3580.1081131292076
NCQ17,OUT045,2249.22845066165
FDK51,OUT018,4675.630084944806
NCW41,OUT010,1134.6616618817034
NCR29,OUT017,491.18293180808996
FDB08,OUT019,1529.0401400683895
FDA40,OUT027,2834.8321468133113
FDL14,OUT018,3028.6417242725074
FDB47,OUT046,3286.8782929510353
FDO03,OUT035,3523.714247806388
DRK13,OUT019,1898.1296479533921
FDX13,OUT010,2469.5798447019856
FDF52,OUT046,2914.8928277200966
FDT11,OUT013,2632.8899290124136
FDB08,OUT013,2070.3497711197515
FDQ28,OUT018,2931.350065749365
FDD29,OUT045,3945.933015708366
NCQ29,OUT027,5498.204002102173
NCO02,OUT013,564.5448352072278
FDR56,OUT010,1537.9812640255204
NCM54,OUT049,2078.3322412084212
FDP51,OUT035,1695.5921072890624
FDT38,OUT013,905.7565110658768
FDZ20,OUT018,4455.785484782392
FDJ53,OUT013,1442.6022766085807
FDX13,OUT049,4030.277973739736
FDP58,OUT035,3163.904125862203
NCK31,OUT019,-133.27461019139764
FDA35,OUT018,2447.720595629192
FDV37,OUT018,3569.196335254407
NCO07,OUT027,4924.765281447629
FDA20,OUT045,2841.365450522941
FDZ59,OUT035,2468.3144118673636
NCY17,OUT017,125.72236083190637
FDQ28,OUT035,2307.7463992505327
FDV35,OUT017,1910.0008770886034
FDQ36,OUT013,1.348262258200748
FDD34,OUT018,3089.8378890220592
FDK51,OUT045,4046.923654438202
FDV31,OUT035,2519.8094432087482
FDR04,OUT035,1436.508966485988
FDR14,OUT049,777.4679272569015
DRC36,OUT010,1417.015284141938
FDE39,OUT019,918.2247858650571
FDP57,OUT049,1762.0726831018096
FDE57,OUT046,2320.5202720077814
NCN18,OUT046,1681.5560310931332
NCQ05,OUT018,2862.8446762426847
FDW47,OUT035,1762.357431665746
FDV46,OUT035,2101.900940848972
NCP29,OUT045,805.57812217226
FDE09,OUT018,2259.811727314854
NCU06,OUT027,5056.388585510062
FDT19,OUT010,1058.8974039696382
DRF15,OUT017,2089.3379665796715
DRI51,OUT013,2304.634072876367
NCX54,OUT013,1220.5515227996602
DRE01,OUT013,3185.5923174597
NCB07,OUT045,2930.8533619207506
FDU50,OUT035,1676.5646439186294
FDG40,OUT035,439.64552113208083
FDW10,OUT018,3175.5231752966456
FDX51,OUT013,2733.264510111635
NCP17,OUT045,962.4240015335531
FDP21,OUT035,2914.676440586867
FDL04,OUT045,1473.0260149860578
FDV23,OUT013,1416.8691683607885
FDF24,OUT046,1457.1284307003507
FDH56,OUT027,3335.8794186946116
FDB51,OUT049,1126.9729342362102
FDI58,OUT027,3031.401287974343
FDR20,OUT013,425.34778459965946
FDC51,OUT018,2528.7354454592714
FDB16,OUT027,2886.948483177923
FDE40,OUT049,1046.5752527699965
NCM17,OUT035,521.6514158235971
FDU56,OUT035,2742.932477842658
FDS32,OUT019,1309.2543564671078
FDX02,OUT049,3621.5905135564
FDT39,OUT027,4041.263832507814
FDE35,OUT017,607.7647380471785
NCI42,OUT019,2384.5575338689077
DRL23,OUT046,1841.8866613721516
FDA10,OUT046,1822.6532508967584
FDA11,OUT013,1107.42182240873
NCM06,OUT046,2447.7844657351106
NCT05,OUT035,3943.104678876526
NCQ02,OUT010,1615.2990643724788
NCY06,OUT049,2129.429543677889
FDY56,OUT035,3416.669712831811
FDL02,OUT035,1466.7333748289884
NCI06,OUT035,2659.9999421615094
FDQ14,OUT045,2269.655374044188
FDQ12,OUT017,3234.1727528493384
FDP36,OUT046,829.7920236679006
FDK21,OUT027,5514.60650701732
FDO40,OUT045,2284.7911869131644
NCK54,OUT019,852.6265564418061
FDY09,OUT018,3281.5677383216644
NCW30,OUT049,4267.61245964887
NCC55,OUT027,2058.612757479655
FDE58,OUT018,2303.6255662609487
FDR39,OUT013,2407.8652791565937
FDU28,OUT049,3023.9905494164586
FDH08,OUT017,3265.781267810593
FDG35,OUT045,2814.44767081074
FDG22,OUT049,759.3584368761981
FDC34,OUT035,2154.185780757458
FDP15,OUT018,4388.33243592445
FDK34,OUT010,2357.732905552083
FDU45,OUT035,1770.8243673719862
FDQ04,OUT027,2090.1368579106315
FDX22,OUT018,3857.5591039879355
FDB45,OUT017,1315.3771079745798
NCH43,OUT027,4866.056971565818
DRE60,OUT046,3424.445250958129
FDD17,OUT027,5244.621578952954
NCM54,OUT017,1618.2013877874906
NCH55,OUT013,1602.0770462060527
NCT06,OUT017,2231.668518441924
FDA48,OUT027,4863.707832855953
FDY58,OUT027,5107.788074831064
FDO25,OUT045,3101.840960279991
FDN50,OUT045,1526.0611334039654
FDH35,OUT035,2435.658992413534
FDK09,OUT045,3414.6712451280628
FDO16,OUT013,953.5456060218785
FDW11,OUT045,947.2889291593679
FDU47,OUT027,3744.4442523904727
NCQ42,OUT010,615.6496586765597
FDK55,OUT027,2967.562048968842
FDN08,OUT049,1938.2951765240286
FDT57,OUT045,3710.539284480933
FDJ12,OUT018,3791.2185936108363
DRL59,OUT017,555.6385979878278
NCN53,OUT046,670.1580768201334
FDO51,OUT010,-640.3606630826183
FDK56,OUT017,2437.2156310417913
FDY12,OUT035,590.2771284010735
FDU15,OUT035,552.2364612980866
